TrainerID,ModelVersion,Samples,PartialStatUtility,FullStatUtility_Unnormalized,FullStatUtility_Normalized,Source
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,11.664862429661556,1711.5979989803463,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580372,N/A,N/A,10.727438738791811,1623.075333262467,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,10.96025917526428,1643.5506538219217,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,10.808988320635054,1619.0089369651491,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,10.3975339019729,1566.7126257763316,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,11.545075024624948,1711.5979989803463,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,10.878534904456595,1619.0089369651491,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,10.979610967362591,1643.5506538219217,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,10.488232148977245,1566.7126257763316,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.594548200496336,1740.6599223881515,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,11.545075024624948,1711.5979989803463,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.621480429491196,1740.6599223881515,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,10.878534904456595,1619.0089369651491,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,10.488232148977245,1566.7126257763316,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,10.979610967362591,1643.5506538219217,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580377,N/A,N/A,11.59330777458487,1706.6616609743342,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,11.545075024624948,1711.5979989803463,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.621480429491196,1740.6599223881515,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,10.878534904456595,1619.0089369651491,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,10.488232148977245,1566.7126257763316,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,10.979610967362591,1643.5506538219217,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,11.545075024624948,1711.5979989803463,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.621480429491196,1740.6599223881515,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,10.878534904456595,1619.0089369651491,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580377,N/A,N/A,11.411052873663625,1706.6616609743342,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580375,N/A,N/A,10.488232148977245,1566.7126257763316,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580378,N/A,N/A,11.552827985937308,1722.4743360315572,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580374,N/A,N/A,10.878534904456595,1619.0089369651491,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580373,N/A,N/A,10.979610967362591,1643.5506538219217,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580371,N/A,N/A,11.545075024624948,1711.5979989803463,N/A,fwdllm_aggregator
505f9fc483cf4df68a2409257b5fad7d3c580376,N/A,N/A,11.621480429491196,1740.6599223881515,N/A,fwdllm_aggregator
